DATE,SPX Close,VIX CLOSE,Predicted Price,minus,signal,7 day price,delta VIX,delta SPX,比率,buy price,7 day - buy price,buy-7day,CALL上次交易日期,CALL可交易訊號,CALL實際交易,CALL收益率,CALL累積收益率,call手續費,CALL交易次數,PUT上次交易日期,PUT可交易訊號,PUT實際交易,PUT收益率,PUT累積收益率,put 手續費,PUT交易次數
2010/1/20,1138.040039,18.68,17.522743,1.157257,CAll,1097.5,1.1,-12.189941,-11.08176455,1143.040039,,,2010/1/20,可交易,,,1,1,0,2010/1/4,可交易,,,1,1,0
2010/1/21,1116.47998,22.27,18.217379,4.052621,CAll,1084.530029,3.59,-21.560059,-6.005587465,1121.47998,,,2010/1/20,不可交易,,,1,1,0,2010/1/4,可交易,,,1,1,0
2010/1/22,1091.76001,27.31,20.365034,6.944966,CAll,1073.869995,5.04,-24.71997,-4.904755952,1096.76001,,,2010/1/20,不可交易,,,1,1,0,2010/1/4,可交易,,,1,1,0
2010/1/25,1096.780029,25.41,22.688023,2.721977,CAll,1089.189941,-1.9,5.020019,-2.642115263,1101.780029,,,2010/1/20,不可交易,,,1,1,0,2010/1/4,可交易,,,1,1,0
2010/1/26,1092.170044,24.55,22.912363,1.637637,CAll,1103.319946,-0.86,-4.609985,5.360447674,1097.170044,6.15,,2010/1/20,不可交易,,,1,1,0,2010/1/4,可交易,,,1,1,0
2010/1/27,1097.5,23.14,22.584936,0.555064,,,-1.41,5.329956,-3.780110638,,,,2010/1/20,可交易,,,1,1,0,2010/1/4,可交易,,,1,1,0
2010/1/28,1084.530029,23.73,22.597492,1.132508,CAll,1063.109985,0.59,-12.969971,-21.98300169,1089.530029,,,2010/1/28,可交易,,,1,2,0,2010/1/4,可交易,,,1,1,0
2010/1/29,1073.869995,24.62,23.2867,1.3333,CAll,1066.189941,0.89,-10.660034,-11.97756629,1078.869995,,,2010/1/28,不可交易,,,1,2,0,2010/1/4,可交易,,,1,1,0
2010/2/1,1089.189941,22.59,24.165884,-1.575884,PUT,1056.73999,-2.03,15.319946,-7.546771429,1084.189941,,27.449951,2010/1/28,不可交易,,,1,2,0,2010/2/1,可交易,27.45,0.03,1,1,1
2010/2/2,1103.319946,21.48,23.561544,-2.081544,PUT,1070.52002,-1.11,14.130005,-12.72973423,1098.319946,,27.799926,2010/1/28,不可交易,,,1,2,0,2010/2/1,不可交易,,,1.03,1,1
2010/2/3,1097.280029,21.6,22.889868,-1.289868,PUT,1068.130005,0.12,-6.039917,-50.33264167,1092.280029,,24.150024,2010/1/28,不可交易,,,1,2,0,2010/2/1,不可交易,,,1.03,1,1
2010/2/4,1063.109985,26.08,22.573757,3.506243,CAll,1078.469971,4.48,-34.170044,-7.627241964,1068.109985,10.36,,2010/2/4,可交易,10.36,0.01,1,2,1,2010/2/1,不可交易,,,1.03,1,1
2010/2/5,1066.189941,26.11,24.91152,1.19848,CAll,1075.51001,0.03,3.079956,102.6652,1071.189941,4.32,,2010/2/4,不可交易,,,1.01,2,1,2010/2/1,不可交易,,,1.03,1,1
2010/2/8,1056.73999,26.51,25.076818,1.433182,CAll,0,0.4,-9.449951,-23.6248775,1061.73999,,,2010/2/4,不可交易,,,1.01,2,1,2010/2/1,可交易,,,1.03,1,1
2010/2/9,1070.52002,26,25.70026,0.29974,,,-0.51,13.78003,-27.01966667,,,,2010/2/4,不可交易,,,1.01,2,1,2010/2/1,可交易,,,1.03,1,1
2010/2/10,1068.130005,25.4,25.525084,-0.125084,,,-0.6,-2.390015,3.983358333,,,,2010/2/4,不可交易,,,1.01,2,1,2010/2/1,可交易,,,1.03,1,1
2010/2/11,1078.469971,23.96,25.233702,-1.273702,PUT,1106.75,-1.44,10.339966,-7.180531944,1073.469971,,,2010/2/4,可交易,,,1.01,2,1,2010/2/11,可交易,,,1.03,2,1
2010/2/12,1075.51001,22.73,24.288326,-1.558326,PUT,1109.170044,-1.23,-2.959961,2.406472358,1070.51001,,,2010/2/4,可交易,,,1.01,2,1,2010/2/11,不可交易,,,1.03,2,1
2010/2/16,1094.869995,22.25,23.403671,-1.153671,PUT,1094.599976,-0.48,19.359985,-40.33330208,1089.869995,,,2010/2/4,可交易,,,1.01,2,1,2010/2/11,不可交易,,,1.03,2,1
2010/2/17,1099.51001,21.72,22.599493,-0.879493,,,-0.53,4.640015,-8.754745283,,,,2010/2/4,可交易,,,1.01,2,1,2010/2/11,不可交易,,,1.03,2,1
2010/2/18,1106.75,20.63,22.42185,-1.79185,PUT,1102.939941,-1.09,7.23999,-6.642192661,1101.75,,,2010/2/4,可交易,,,1.01,2,1,2010/2/18,可交易,,,1.03,3,1
2010/2/19,1109.170044,20.02,21.637695,-1.617695,PUT,1104.48999,-0.61,2.420044,-3.967285246,1104.170044,,,2010/2/4,可交易,,,1.01,2,1,2010/2/18,不可交易,,,1.03,3,1
2010/2/22,1108.01001,19.94,20.444517,-0.504517,,,-0.08,-1.160034,14.500425,,,,2010/2/4,可交易,,,1.01,2,1,2010/2/18,不可交易,,,1.03,3,1
2010/2/23,1094.599976,21.37,20.412613,0.957387,,,1.43,-13.410034,-9.377646154,,,,2010/2/4,可交易,,,1.01,2,1,2010/2/18,不可交易,,,1.03,3,1
2010/2/24,1105.23999,20.27,21.043386,-0.773386,,,-1.1,10.640014,-9.67274,,,,2010/2/4,可交易,,,1.01,2,1,2010/2/18,不可交易,,,1.03,3,1
2010/2/25,1102.939941,20.1,20.69736,-0.59736,,,-0.17,-2.300049,13.5297,,,,2010/2/4,可交易,,,1.01,2,1,2010/2/18,可交易,,,1.03,3,1
2010/2/26,1104.48999,19.5,20.090445,-0.590445,,,-0.6,1.550049,-2.583415,,,,2010/2/4,可交易,,,1.01,2,1,2010/2/18,可交易,,,1.03,3,1
2010/3/1,1115.709961,19.26,19.891687,-0.631687,,,-0.24,11.219971,-46.74987917,,,,2010/2/4,可交易,,,1.01,2,1,2010/2/18,可交易,,,1.03,3,1
2010/3/2,1118.310059,19.06,19.717335,-0.657335,,,-0.2,2.600098,-13.00049,,,,2010/2/4,可交易,,,1.01,2,1,2010/2/18,可交易,,,1.03,3,1
2010/3/3,1118.790039,18.83,19.711302,-0.881302,,,-0.23,0.47998,-2.086869565,,,,2010/2/4,可交易,,,1.01,2,1,2010/2/18,可交易,,,1.03,3,1
2010/3/4,1122.969971,18.72,19.751476,-1.031476,PUT,1150.23999,-0.11,4.179932,-37.99938182,1117.969971,,,2010/2/4,可交易,,,1.01,2,1,2010/3/4,可交易,,,1.03,4,1
2010/3/5,1138.699951,17.42,19.38452,-1.96452,PUT,1149.98999,-1.3,15.72998,-12.09998462,1133.699951,,,2010/2/4,可交易,,,1.01,2,1,2010/3/4,不可交易,,,1.03,4,1
2010/3/8,1138.5,17.79,18.880962,-1.090962,PUT,1150.51001,0.37,-0.199951,-0.540408108,1133.5,,,2010/2/4,可交易,,,1.01,2,1,2010/3/4,不可交易,,,1.03,4,1
2010/3/9,1140.449951,17.92,18.806326,-0.886326,,,0.13,1.949951,14.99962308,,,,2010/2/4,可交易,,,1.01,2,1,2010/3/4,不可交易,,,1.03,4,1
2010/3/10,1145.609985,18.57,18.3506,0.2194,,,0.65,5.160034,7.938513846,,,,2010/2/4,可交易,,,1.01,2,1,2010/3/4,不可交易,,,1.03,4,1
2010/3/11,1150.23999,18.06,18.851007,-0.791007,,,-0.51,4.630005,-9.078441176,,,,2010/2/4,可交易,,,1.01,2,1,2010/3/4,可交易,,,1.03,4,1
2010/3/12,1149.98999,17.58,17.92749,-0.34749,,,-0.48,-0.25,0.520833333,,,,2010/2/4,可交易,,,1.01,2,1,2010/3/4,可交易,,,1.03,4,1
2010/3/15,1150.51001,18,18.08726,-0.08726,,,0.42,0.52002,1.238142857,,,,2010/2/4,可交易,,,1.01,2,1,2010/3/4,可交易,,,1.03,4,1
2010/3/16,1159.459961,17.69,18.328512,-0.638512,,,-0.31,8.949951,-28.87080968,,,,2010/2/4,可交易,,,1.01,2,1,2010/3/4,可交易,,,1.03,4,1
2010/3/17,1166.209961,16.91,18.421206,-1.511206,PUT,1167.719971,-0.78,6.75,-8.653846154,1161.209961,,,2010/2/4,可交易,,,1.01,2,1,2010/3/17,可交易,,,1.03,5,1
2010/3/18,1165.829956,16.62,17.782038,-1.162038,PUT,1165.72998,-0.29,-0.380005,1.310362069,1160.829956,,,2010/2/4,可交易,,,1.01,2,1,2010/3/17,不可交易,,,1.03,5,1
2010/3/19,1159.900024,16.97,17.2175,-0.2475,,,0.35,-5.929932,-16.94266286,,,,2010/2/4,可交易,,,1.01,2,1,2010/3/17,不可交易,,,1.03,5,1
2010/3/22,1165.810059,16.87,17.714127,-0.844127,,,-0.1,5.910035,-59.10035,,,,2010/2/4,可交易,,,1.01,2,1,2010/3/17,不可交易,,,1.03,5,1
2010/3/23,1174.170044,16.35,17.141447,-0.791447,,,-0.52,8.359985,-16.07689423,,,,2010/2/4,可交易,,,1.01,2,1,2010/3/17,不可交易,,,1.03,5,1
2010/3/24,1167.719971,17.55,16.66551,0.88449,,,1.2,-6.450073,-5.375060833,,,,2010/2/4,可交易,,,1.01,2,1,2010/3/17,可交易,,,1.03,5,1
2010/3/25,1165.72998,18.4,17.136654,1.263346,CAll,1178.099976,0.85,-1.989991,-2.341165882,1170.72998,7.37,,2010/3/25,可交易,7.37,0.01,1.01,2,2,2010/3/17,可交易,,,1.03,5,1
2010/3/26,1166.589966,17.77,18.76524,-0.99524,,,-0.63,0.859986,-1.365057143,,,,2010/3/25,不可交易,,,1.03,2,2,2010/3/17,可交易,,,1.03,5,1
2010/3/29,1173.219971,17.59,18.179937,-0.589937,,,-0.18,6.630005,-36.83336111,,,,2010/3/25,不可交易,,,1.03,2,2,2010/3/17,可交易,,,1.03,5,1
2010/3/30,1173.27002,17.13,17.738317,-0.608317,,,-0.46,0.050049,-0.108802174,,,,2010/3/25,不可交易,,,1.03,2,2,2010/3/17,可交易,,,1.03,5,1
2010/3/31,1169.430054,17.59,17.344633,0.245367,,,0.46,-3.839966,-8.347752174,,,,2010/3/25,不可交易,,,1.03,2,2,2010/3/17,可交易,,,1.03,5,1
2010/4/1,1178.099976,17.47,17.337872,0.132128,,,-0.12,8.669922,-72.24935,,,,2010/3/25,可交易,,,1.03,2,2,2010/3/17,可交易,,,1.03,5,1
2010/4/5,1187.439941,17.02,17.743006,-0.723006,,,-0.45,9.339965,-20.75547778,,,,2010/3/25,可交易,,,1.03,2,2,2010/3/17,可交易,,,1.03,5,1
2010/4/6,1189.439941,16.23,17.382038,-1.152038,PUT,1197.300049,-0.79,2,-2.53164557,1184.439941,,,2010/3/25,可交易,,,1.03,2,2,2010/4/6,可交易,,,1.03,6,1
2010/4/7,1182.449951,16.62,16.58238,0.03762,,,0.39,-6.98999,-17.92305128,,,,2010/3/25,可交易,,,1.03,2,2,2010/4/6,不可交易,,,1.03,6,1
2010/4/8,1186.439941,16.48,16.749527,-0.269527,,,-0.14,3.98999,-28.49992857,,,,2010/3/25,可交易,,,1.03,2,2,2010/4/6,不可交易,,,1.03,6,1
2010/4/9,1194.369995,16.14,16.29012,-0.15012,,,-0.34,7.930054,-23.32368824,,,,2010/3/25,可交易,,,1.03,2,2,2010/4/6,不可交易,,,1.03,6,1
2010/4/12,1196.47998,15.58,16.363632,-0.783632,,,-0.56,2.109985,-3.767830357,,,,2010/3/25,可交易,,,1.03,2,2,2010/4/6,不可交易,,,1.03,6,1
2010/4/13,1197.300049,16.2,16.062765,0.137235,,,0.62,0.820069,1.322691935,,,,2010/3/25,可交易,,,1.03,2,2,2010/4/6,可交易,,,1.03,6,1
2010/4/14,1210.650024,15.59,16.189676,-0.599676,,,-0.61,13.349975,-21.88520492,,,,2010/3/25,可交易,,,1.03,2,2,2010/4/6,可交易,,,1.03,6,1
2010/4/15,1211.670044,15.89,15.752414,0.137586,,,0.3,1.02002,3.400066667,,,,2010/3/25,可交易,,,1.03,2,2,2010/4/6,可交易,,,1.03,6,1
2010/4/16,1192.130005,18.36,16.36688,1.99312,CAll,1217.280029,2.47,-19.540039,-7.910946964,1197.130005,20.15,,2010/4/16,可交易,20.15,0.02,1.03,2,3,2010/4/6,可交易,,,1.03,6,1
2010/4/19,1197.52002,17.34,18.124138,-0.784138,,,-1.02,5.390015,-5.284328431,,,,2010/4/16,不可交易,,,1.05,2,3,2010/4/6,可交易,,,1.03,6,1
2010/4/20,1207.170044,15.73,17.30622,-1.57622,PUT,1183.709961,-1.61,9.650024,-5.993803727,1202.170044,,18.460083,2010/4/16,不可交易,,,1.05,2,3,2010/4/20,可交易,18.46,0.02,1.03,6,2
2010/4/21,1205.939941,16.32,16.788363,-0.468363,,,0.59,-1.230103,-2.084920339,,,,2010/4/16,不可交易,,,1.05,2,3,2010/4/20,不可交易,,,1.05,6,2
2010/4/22,1208.670044,16.47,16.887926,-0.417926,,,0.15,2.730103,18.20068667,,,,2010/4/16,不可交易,,,1.05,2,3,2010/4/20,不可交易,,,1.05,6,2
2010/4/23,1217.280029,16.62,16.528494,0.091506,,,0.15,8.609985,57.3999,,,,2010/4/16,可交易,,,1.05,2,3,2010/4/20,不可交易,,,1.05,6,2
2010/4/26,1212.050049,17.47,16.467894,1.002106,CAll,1202.26001,0.85,-5.22998,-6.152917647,1217.050049,,,2010/4/26,可交易,,,1.05,3,3,2010/4/20,不可交易,,,1.05,6,2
2010/4/27,1183.709961,22.81,17.120173,5.689827,CAll,1173.599976,5.34,-28.340088,-5.307132584,1188.709961,,,2010/4/26,不可交易,,,1.05,3,3,2010/4/20,可交易,,,1.05,6,2
2010/4/28,1191.359985,21.08,19.899462,1.180538,CAll,1165.869995,-1.73,7.650024,-4.421979191,1196.359985,,,2010/4/26,不可交易,,,1.05,3,3,2010/4/20,可交易,,,1.05,6,2
2010/4/29,1206.780029,18.44,19.95977,-1.51977,PUT,1128.150024,-2.64,15.420044,-5.840925758,1201.780029,,73.630005,2010/4/26,不可交易,,,1.05,3,3,2010/4/29,可交易,73.63,0.07,1.05,6,3
2010/4/30,1186.689941,22.05,18.968998,3.081002,CAll,1110.880005,3.61,-20.090088,-5.56512133,1191.689941,,,2010/4/26,不可交易,,,1.05,3,3,2010/4/29,不可交易,,,1.12,6,3
2010/5/3,1202.26001,20.19,21.193377,-1.003377,PUT,1159.72998,-1.86,15.570069,-8.371004839,1197.26001,,37.53003,2010/4/26,可交易,,,1.05,3,3,2010/4/29,不可交易,,,1.12,6,3
2010/5/4,1173.599976,23.84,19.972807,3.867193,CAll,1155.790039,3.65,-28.660034,-7.85206411,1178.599976,,,2010/5/4,可交易,,,1.05,4,3,2010/4/29,不可交易,,,1.12,6,3
2010/5/5,1165.869995,24.91,21.859385,3.050615,CAll,1171.670044,1.07,-7.729981,-7.224281308,1170.869995,0.8,,2010/5/4,不可交易,,,1.05,4,3,2010/4/29,不可交易,,,1.12,6,3
2010/5/6,1128.150024,32.8,22.437073,10.362927,CAll,1157.439941,7.89,-37.719971,-4.780731432,1133.150024,24.29,,2010/5/4,不可交易,,,1.05,4,3,2010/4/29,可交易,,,1.12,6,3
2010/5/7,1110.880005,40.95,27.206217,13.743783,CAll,1135.680054,8.15,-17.270019,-2.119020736,1115.880005,19.8,,2010/5/4,不可交易,,,1.05,4,3,2010/4/29,可交易,,,1.12,6,3
2010/5/10,1159.72998,28.84,31.410023,-2.570023,PUT,1136.939941,-12.11,48.849975,-4.033854253,1154.72998,,17.790039,2010/5/4,不可交易,,,1.05,4,3,2010/5/10,可交易,17.79,0.02,1.12,6,4
2010/5/11,1155.790039,28.32,30.800442,-2.480442,PUT,1120.800049,-0.52,-3.939941,7.576809615,1150.790039,,29.98999,2010/5/4,可交易,,,1.05,4,3,2010/5/10,不可交易,,,1.14,6,4
2010/5/12,1171.670044,25.52,28.387024,-2.867024,PUT,1115.050049,-2.8,15.880005,-5.671430357,1166.670044,,51.619995,2010/5/4,可交易,,,1.05,4,3,2010/5/10,不可交易,,,1.14,6,4
2010/5/13,1157.439941,26.68,27.360676,-0.680676,,,1.16,-14.230103,-12.26733017,,,,2010/5/4,可交易,,,1.05,4,3,2010/5/10,不可交易,,,1.14,6,4
2010/5/14,1135.680054,31.24,27.418028,3.821972,CAll,1087.689941,4.56,-21.759887,-4.771905044,1140.680054,,,2010/5/14,可交易,,,1.05,5,3,2010/5/10,不可交易,,,1.14,6,4
2010/5/17,1136.939941,30.84,29.371922,1.468078,CAll,1073.650024,-0.4,1.259887,-3.1497175,1141.939941,,,2010/5/14,不可交易,,,1.05,5,3,2010/5/10,可交易,,,1.14,6,4
2010/5/18,1120.800049,33.55,30.025251,3.524749,CAll,1074.030029,2.71,-16.139892,-5.955679705,1125.800049,,,2010/5/14,不可交易,,,1.05,5,3,2010/5/10,可交易,,,1.14,6,4
2010/5/19,1115.050049,35.32,32.230087,3.089913,CAll,1067.949951,1.77,-5.75,-3.248587571,1120.050049,,,2010/5/14,不可交易,,,1.05,5,3,2010/5/10,可交易,,,1.14,6,4
2010/5/20,1071.589966,45.79,33.31331,12.47669,CAll,1103.060059,10.47,-43.460083,-4.150915282,1076.589966,26.47,,2010/5/14,不可交易,,,1.05,5,3,2010/5/10,可交易,,,1.14,6,4
2010/5/21,1087.689941,40.1,37.68437,2.41563,CAll,1089.410034,-5.69,16.099975,-2.82952109,1092.689941,,,2010/5/21,可交易,,,1.05,6,3,2010/5/10,可交易,,,1.14,6,4
2010/5/24,1073.650024,38.32,37.66322,0.65678,,,-1.78,-14.039917,7.88759382,,,,2010/5/21,不可交易,,,1.05,6,3,2010/5/10,可交易,,,1.14,6,4
2010/5/25,1074.030029,34.61,36.63386,-2.02386,PUT,1070.709961,-3.71,0.380005,-0.102427224,1069.030029,,,2010/5/21,不可交易,,,1.05,6,3,2010/5/25,可交易,,,1.14,7,4
2010/5/26,1067.949951,35.02,35.51572,-0.49572,,,0.41,-6.080078,-14.82945854,,,,2010/5/21,不可交易,,,1.05,6,3,2010/5/25,不可交易,,,1.14,7,4
2010/5/27,1103.060059,29.68,34.18454,-4.50454,PUT,1102.829956,-5.34,35.110108,-6.574926592,1098.060059,,,2010/5/21,不可交易,,,1.05,6,3,2010/5/25,不可交易,,,1.14,7,4
2010/5/28,1089.410034,32.07,32.633118,-0.563118,,,2.39,-13.650025,-5.711307531,,,,2010/5/21,可交易,,,1.05,6,3,2010/5/25,不可交易,,,1.14,7,4
2010/6/1,1070.709961,35.54,33.882412,1.657588,CAll,1062,3.47,-18.700073,-5.389070029,1075.709961,,,2010/6/1,可交易,,,1.05,7,3,2010/5/25,可交易,,,1.14,7,4
2010/6/2,1098.380005,30.17,33.409523,-3.239523,PUT,1055.689941,-5.37,27.670044,-5.15270838,1093.380005,,37.690064,2010/6/1,不可交易,,,1.05,7,3,2010/6/2,可交易,37.69,0.04,1.14,7,5
2010/6/3,1102.829956,29.46,32.337723,-2.877723,PUT,1086.839966,-0.71,4.449951,-6.26753662,1097.829956,,10.98999,2010/6/1,不可交易,,,1.05,7,3,2010/6/2,不可交易,,,1.18,7,5
2010/6/4,1064.880005,35.48,30.977139,4.502861,CAll,1091.599976,6.02,-37.949951,-6.303978571,1069.880005,21.72,,2010/6/1,不可交易,,,1.05,7,3,2010/6/2,不可交易,,,1.18,7,5
2010/6/7,1050.469971,36.57,33.413094,3.156906,CAll,1089.630005,1.09,-14.410034,-13.22021468,1055.469971,34.16,,2010/6/1,不可交易,,,1.05,7,3,2010/6/2,不可交易,,,1.18,7,5
2010/6/8,1062,33.7,34.959713,-1.259713,PUT,1115.22998,-2.87,11.530029,-4.017431707,1057,,,2010/6/1,可交易,,,1.05,7,3,2010/6/2,不可交易,,,1.18,7,5
2010/6/9,1055.689941,33.73,33.60699,0.12301,,,0.03,-6.310059,-210.3353,,,,2010/6/1,可交易,,,1.05,7,3,2010/6/2,可交易,,,1.18,7,5
2010/6/10,1086.839966,30.57,32.936253,-2.366253,PUT,1116.040039,-3.16,31.150025,-9.857602848,1081.839966,,,2010/6/1,可交易,,,1.05,7,3,2010/6/10,可交易,,,1.18,8,5
2010/6/11,1091.599976,28.79,32.0166,-3.2266,PUT,1117.51001,-1.78,4.76001,-2.674162921,1086.599976,,,2010/6/1,可交易,,,1.05,7,3,2010/6/10,不可交易,,,1.18,8,5
2010/6/14,1089.630005,28.58,31.27398,-2.69398,PUT,1113.199951,-0.21,-1.969971,9.380814286,1084.630005,,,2010/6/1,可交易,,,1.05,7,3,2010/6/10,不可交易,,,1.18,8,5
2010/6/15,1115.22998,25.87,31.030249,-5.160249,PUT,1095.310059,-2.71,25.599975,-9.44648524,1110.22998,,14.919921,2010/6/1,可交易,,,1.05,7,3,2010/6/10,不可交易,,,1.18,8,5
2010/6/16,1114.609985,25.92,29.149714,-3.229714,PUT,1092.040039,0.05,-0.619995,-12.3999,1109.609985,,17.569946,2010/6/1,可交易,,,1.05,7,3,2010/6/10,不可交易,,,1.18,8,5
2010/6/17,1116.040039,25.05,28.30973,-3.25973,PUT,1073.689941,-0.87,1.430054,-1.64374023,1111.040039,,37.350098,2010/6/1,可交易,,,1.05,7,3,2010/6/17,可交易,37.35,0.04,1.18,8,6
2010/6/18,1117.51001,23.95,28.00198,-4.05198,PUT,1076.76001,-1.1,1.469971,-1.336337273,1112.51001,,35.75,2010/6/1,可交易,,,1.05,7,3,2010/6/17,不可交易,,,1.23,8,6
2010/6/21,1113.199951,24.88,26.214764,-1.334764,PUT,1074.569946,0.93,-4.310059,-4.634472043,1108.199951,,33.630005,2010/6/1,可交易,,,1.05,7,3,2010/6/17,不可交易,,,1.23,8,6
2010/6/22,1095.310059,27.05,26.590082,0.459918,,,2.17,-17.889892,-8.244189862,,,,2010/6/1,可交易,,,1.05,7,3,2010/6/17,不可交易,,,1.23,8,6
2010/6/23,1092.040039,26.91,28.265442,-1.355442,PUT,1030.709961,-0.14,-3.27002,23.35728571,1087.040039,,56.330078,2010/6/1,可交易,,,1.05,7,3,2010/6/17,不可交易,,,1.23,8,6
2010/6/24,1073.689941,29.74,27.210304,2.529696,CAll,1027.369995,2.83,-18.350098,-6.484133569,1078.689941,,,2010/6/24,可交易,,,1.05,8,3,2010/6/17,可交易,,,1.23,8,6
2010/6/25,1076.76001,28.53,28.684443,-0.154443,,,-1.21,3.070069,-2.537247107,,,,2010/6/24,不可交易,,,1.05,8,3,2010/6/17,可交易,,,1.23,8,6
2010/6/28,1074.569946,29,27.939865,1.060135,CAll,0,0.47,-2.190064,-4.659710638,1079.569946,,,2010/6/24,不可交易,,,1.05,8,3,2010/6/17,可交易,,,1.23,8,6
2010/6/29,1041.23999,34.13,28.482847,5.647153,CAll,1028.060059,5.13,-33.329956,-6.497067446,1046.23999,,,2010/6/24,不可交易,,,1.05,8,3,2010/6/17,可交易,,,1.23,8,6
2010/6/30,1030.709961,34.54,31.040094,3.499906,CAll,1060.27002,0.41,-10.530029,-25.68299756,1035.709961,24.56,,2010/6/24,不可交易,,,1.05,8,3,2010/6/17,可交易,,,1.23,8,6
2010/7/1,1027.369995,32.86,31.818792,1.041208,CAll,1070.25,-1.68,-3.339966,1.988075,1032.369995,37.88,,2010/7/1,可交易,37.88,0.04,1.05,8,4,2010/6/17,可交易,,,1.23,8,6
2010/7/2,1022.580017,30.12,30.805553,-0.685553,,,-2.74,-4.789978,1.748167153,,,,2010/7/1,不可交易,,,1.09,8,4,2010/6/17,可交易,,,1.23,8,6
2010/7/6,1028.060059,29.65,29.128542,0.521458,,,-0.47,5.480042,-11.65966383,,,,2010/7/1,不可交易,,,1.09,8,4,2010/6/17,可交易,,,1.23,8,6
2010/7/7,1060.27002,26.84,29.09705,-2.25705,PUT,1095.170044,-2.81,32.209961,-11.46261957,1055.27002,,,2010/7/1,不可交易,,,1.09,8,4,2010/7/7,可交易,,,1.23,9,6
2010/7/8,1070.25,25.71,27.299313,-1.589313,PUT,1096.47998,-1.13,9.97998,-8.831840708,1065.25,,,2010/7/1,可交易,,,1.09,8,4,2010/7/7,不可交易,,,1.23,9,6
2010/7/9,1077.959961,24.98,26.16432,-1.18432,PUT,1064.880005,-0.73,7.709961,-10.56159041,1072.959961,,8.079956,2010/7/1,可交易,,,1.09,8,4,2010/7/7,不可交易,,,1.23,9,6
2010/7/12,1078.75,24.43,25.727,-1.297,PUT,1071.25,-0.55,0.790039,-1.436434545,1073.75,,2.5,2010/7/1,可交易,,,1.09,8,4,2010/7/7,不可交易,,,1.23,9,6
2010/7/13,1095.339966,24.56,24.937468,-0.377468,,,0.13,16.589966,127.6151231,,,,2010/7/1,可交易,,,1.09,8,4,2010/7/7,不可交易,,,1.23,9,6
2010/7/14,1095.170044,24.89,25.867619,-0.977619,,,0.33,-0.169922,-0.514915152,,,,2010/7/1,可交易,,,1.09,8,4,2010/7/7,可交易,,,1.23,9,6
2010/7/15,1096.47998,25.14,24.72496,0.41504,,,0.25,1.309936,5.239744,,,,2010/7/1,可交易,,,1.09,8,4,2010/7/7,可交易,,,1.23,9,6
2010/7/16,1064.880005,26.25,24.709866,1.540134,CAll,1102.660034,1.11,-31.599975,-28.46844595,1069.880005,32.78,,2010/7/16,可交易,32.78,0.04,1.09,8,5,2010/7/7,可交易,,,1.23,9,6
2010/7/19,1071.25,25.97,25.024448,0.945552,,,-0.28,6.369995,-22.74998214,,,,2010/7/16,不可交易,,,1.13,8,5,2010/7/7,可交易,,,1.23,9,6
