DATE,SPX Close,VIX CLOSE,Predicted Price,minus,signal,7 day price,delta VIX,delta SPX,比率,buy price,7 day - buy price,buy-7day,CALL上次交易日期,CALL可交易訊號,CALL實際交易,CALL收益率,CALL累積收益率,call手續費,CALL交易次數,PUT上次交易日期,PUT可交易訊號,PUT實際交易,PUT收益率,PUT累積收益率,put 手續費,PUT交易次數
2010/4/21,1205.939941,16.32,15.290384,1.029616,CAll,1191.359985,0.59,-1.230103,-2.084920339,1210.939941,,,2010/4/21,可交易,,,1.1,4,6,2010/2/18,可交易,,,1.01,2,1
2010/4/22,1208.670044,16.47,15.428104,1.041896,CAll,1206.780029,0.15,2.730103,18.20068667,1213.670044,,,2010/4/21,不可交易,,,1.1,4,6,2010/2/18,可交易,,,1.01,2,1
2010/4/23,1217.280029,16.62,15.481689,1.138311,CAll,1186.689941,0.15,8.609985,57.3999,1222.280029,,,2010/4/21,不可交易,,,1.1,4,6,2010/2/18,可交易,,,1.01,2,1
2010/4/26,1212.050049,17.47,15.538937,1.931063,CAll,1202.26001,0.85,-5.22998,-6.152917647,1217.050049,,,2010/4/21,不可交易,,,1.1,4,6,2010/2/18,可交易,,,1.01,2,1
2010/4/27,1183.709961,22.81,15.739132,7.070868,CAll,1173.599976,5.34,-28.340088,-5.307132584,1188.709961,,,2010/4/21,不可交易,,,1.1,4,6,2010/2/18,可交易,,,1.01,2,1
2010/4/28,1191.359985,21.08,17.567993,3.512007,CAll,1165.869995,-1.73,7.650024,-4.421979191,1196.359985,,,2010/4/28,可交易,,,1.1,5,6,2010/2/18,可交易,,,1.01,2,1
2010/4/29,1206.780029,18.44,17.835417,0.604583,,,-2.64,15.420044,-5.840925758,,,,2010/4/28,不可交易,,,1.1,5,6,2010/2/18,可交易,,,1.01,2,1
2010/4/30,1186.689941,22.05,17.837845,4.212155,CAll,1110.880005,3.61,-20.090088,-5.56512133,1191.689941,,,2010/4/28,不可交易,,,1.1,5,6,2010/2/18,可交易,,,1.01,2,1
2010/5/3,1202.26001,20.19,18.0434,2.1466,CAll,1159.72998,-1.86,15.570069,-8.371004839,1207.26001,,,2010/4/28,不可交易,,,1.1,5,6,2010/2/18,可交易,,,1.01,2,1
2010/5/4,1173.599976,23.84,18.874714,4.965286,CAll,1155.790039,3.65,-28.660034,-7.85206411,1178.599976,,,2010/4/28,不可交易,,,1.1,5,6,2010/2/18,可交易,,,1.01,2,1
2010/5/5,1165.869995,24.91,19.907787,5.002213,CAll,1171.670044,1.07,-7.729981,-7.224281308,1170.869995,0.8,,2010/5/5,可交易,0.8,0,1.1,5,7,2010/2/18,可交易,,,1.01,2,1
2010/5/6,1128.150024,32.8,21.052969,11.747031,CAll,1157.439941,7.89,-37.719971,-4.780731432,1133.150024,24.29,,2010/5/5,不可交易,,,1.1,5,7,2010/2/18,可交易,,,1.01,2,1
2010/5/7,1110.880005,40.95,24.045586,16.904414,CAll,1135.680054,8.15,-17.270019,-2.119020736,1115.880005,19.8,,2010/5/5,不可交易,,,1.1,5,7,2010/2/18,可交易,,,1.01,2,1
2010/5/10,1159.72998,28.84,27.714447,1.125553,CAll,1136.939941,-12.11,48.849975,-4.033854253,1164.72998,,,2010/5/5,不可交易,,,1.1,5,7,2010/2/18,可交易,,,1.01,2,1
2010/5/11,1155.790039,28.32,26.474415,1.845585,CAll,1120.800049,-0.52,-3.939941,7.576809615,1160.790039,,,2010/5/5,不可交易,,,1.1,5,7,2010/2/18,可交易,,,1.01,2,1
2010/5/12,1171.670044,25.52,26.104807,-0.584807,,,-2.8,15.880005,-5.671430357,,,,2010/5/5,可交易,,,1.1,5,7,2010/2/18,可交易,,,1.01,2,1
2010/5/13,1157.439941,26.68,25.651087,1.028913,CAll,1071.589966,1.16,-14.230103,-12.26733017,1162.439941,,,2010/5/13,可交易,,,1.1,6,7,2010/2/18,可交易,,,1.01,2,1
2010/5/14,1135.680054,31.24,25.604868,5.635132,CAll,1087.689941,4.56,-21.759887,-4.771905044,1140.680054,,,2010/5/13,不可交易,,,1.1,6,7,2010/2/18,可交易,,,1.01,2,1
2010/5/17,1136.939941,30.84,26.968777,3.871223,CAll,1073.650024,-0.4,1.259887,-3.1497175,1141.939941,,,2010/5/13,不可交易,,,1.1,6,7,2010/2/18,可交易,,,1.01,2,1
2010/5/18,1120.800049,33.55,28.078194,5.471806,CAll,1074.030029,2.71,-16.139892,-5.955679705,1125.800049,,,2010/5/13,不可交易,,,1.1,6,7,2010/2/18,可交易,,,1.01,2,1
2010/5/19,1115.050049,35.32,28.907326,6.412674,CAll,1067.949951,1.77,-5.75,-3.248587571,1120.050049,,,2010/5/13,不可交易,,,1.1,6,7,2010/2/18,可交易,,,1.01,2,1
2010/5/20,1071.589966,45.79,31.665863,14.124137,CAll,1103.060059,10.47,-43.460083,-4.150915282,1076.589966,26.47,,2010/5/20,可交易,26.47,0.03,1.1,6,8,2010/2/18,可交易,,,1.01,2,1
2010/5/21,1087.689941,40.1,35.782692,4.317308,CAll,1089.410034,-5.69,16.099975,-2.82952109,1092.689941,,,2010/5/20,不可交易,,,1.13,6,8,2010/2/18,可交易,,,1.01,2,1
2010/5/24,1073.650024,38.32,34.77963,3.54037,CAll,0,-1.78,-14.039917,7.88759382,1078.650024,,,2010/5/20,不可交易,,,1.13,6,8,2010/2/18,可交易,,,1.01,2,1
2010/5/25,1074.030029,34.61,34.083847,0.526153,,,-3.71,0.380005,-0.102427224,,,,2010/5/20,不可交易,,,1.13,6,8,2010/2/18,可交易,,,1.01,2,1
2010/5/26,1067.949951,35.02,33.395855,1.624145,CAll,1098.380005,0.41,-6.080078,-14.82945854,1072.949951,25.43,,2010/5/20,不可交易,,,1.13,6,8,2010/2/18,可交易,,,1.01,2,1
2010/5/27,1103.060059,29.68,32.71661,-3.03661,PUT,1102.829956,-5.34,35.110108,-6.574926592,1098.060059,,,2010/5/20,可交易,,,1.13,6,8,2010/5/27,可交易,,,1.01,3,1
2010/5/28,1089.410034,32.07,31.66836,0.40164,,,2.39,-13.650025,-5.711307531,,,,2010/5/20,可交易,,,1.13,6,8,2010/5/27,不可交易,,,1.01,3,1
2010/6/1,1070.709961,35.54,31.540272,3.999728,CAll,1062,3.47,-18.700073,-5.389070029,1075.709961,,,2010/6/1,可交易,,,1.13,7,8,2010/5/27,不可交易,,,1.01,3,1
2010/6/2,1098.380005,30.17,32.30375,-2.13375,PUT,1055.689941,-5.37,27.670044,-5.15270838,1093.380005,,37.690064,2010/6/1,不可交易,,,1.13,7,8,2010/5/27,不可交易,,,1.01,3,1
2010/6/3,1102.829956,29.46,31.835146,-2.375146,PUT,1086.839966,-0.71,4.449951,-6.26753662,1097.829956,,10.98999,2010/6/1,不可交易,,,1.13,7,8,2010/6/3,可交易,10.99,0.01,1.01,3,2
2010/6/4,1064.880005,35.48,31.097385,4.382615,CAll,1091.599976,6.02,-37.949951,-6.303978571,1069.880005,21.72,,2010/6/1,不可交易,,,1.13,7,8,2010/6/3,不可交易,,,1.02,3,2
2010/6/7,1050.469971,36.57,32.10007,4.46993,CAll,1089.630005,1.09,-14.410034,-13.22021468,1055.469971,34.16,,2010/6/1,不可交易,,,1.13,7,8,2010/6/3,不可交易,,,1.02,3,2
2010/6/8,1062,33.7,32.928097,0.771903,,,-2.87,11.530029,-4.017431707,,,,2010/6/1,可交易,,,1.13,7,8,2010/6/3,不可交易,,,1.02,3,2
2010/6/9,1055.689941,33.73,32.44109,1.28891,CAll,1114.609985,0.03,-6.310059,-210.3353,1060.689941,53.92,,2010/6/9,可交易,53.92,0.06,1.13,7,9,2010/6/3,不可交易,,,1.02,3,2
2010/6/10,1086.839966,30.57,31.996607,-1.426607,PUT,1116.040039,-3.16,31.150025,-9.857602848,1081.839966,,,2010/6/9,不可交易,,,1.2,7,9,2010/6/10,可交易,,,1.02,4,2
2010/6/11,1091.599976,28.79,30.814514,-2.024514,PUT,1117.51001,-1.78,4.76001,-2.674162921,1086.599976,,,2010/6/9,不可交易,,,1.2,7,9,2010/6/10,不可交易,,,1.02,4,2
2010/6/14,1089.630005,28.58,29.25553,-0.67553,,,-0.21,-1.969971,9.380814286,,,,2010/6/9,不可交易,,,1.2,7,9,2010/6/10,不可交易,,,1.02,4,2
2010/6/15,1115.22998,25.87,28.310453,-2.440453,PUT,1095.310059,-2.71,25.599975,-9.44648524,1110.22998,,14.919921,2010/6/9,不可交易,,,1.2,7,9,2010/6/10,不可交易,,,1.02,4,2
2010/6/16,1114.609985,25.92,26.831161,-0.911161,,,0.05,-0.619995,-12.3999,,,,2010/6/9,可交易,,,1.2,7,9,2010/6/10,不可交易,,,1.02,4,2
2010/6/17,1116.040039,25.05,26.53942,-1.48942,PUT,1073.689941,-0.87,1.430054,-1.64374023,1111.040039,,37.350098,2010/6/9,可交易,,,1.2,7,9,2010/6/17,可交易,37.35,0.04,1.02,4,3
2010/6/18,1117.51001,23.95,26.074656,-2.124656,PUT,1076.76001,-1.1,1.469971,-1.336337273,1112.51001,,35.75,2010/6/9,可交易,,,1.2,7,9,2010/6/17,不可交易,,,1.06,4,3
2010/6/21,1113.199951,24.88,25.136345,-0.256345,,,0.93,-4.310059,-4.634472043,,,,2010/6/9,可交易,,,1.2,7,9,2010/6/17,不可交易,,,1.06,4,3
2010/6/22,1095.310059,27.05,24.893967,2.156033,CAll,1041.23999,2.17,-17.889892,-8.244189862,1100.310059,,,2010/6/22,可交易,,,1.2,8,9,2010/6/17,不可交易,,,1.06,4,3
2010/6/23,1092.040039,26.91,25.605476,1.304524,CAll,1030.709961,-0.14,-3.27002,23.35728571,1097.040039,,,2010/6/22,不可交易,,,1.2,8,9,2010/6/17,不可交易,,,1.06,4,3
2010/6/24,1073.689941,29.74,26.102453,3.637547,CAll,1027.369995,2.83,-18.350098,-6.484133569,1078.689941,,,2010/6/22,不可交易,,,1.2,8,9,2010/6/17,可交易,,,1.06,4,3
2010/6/25,1076.76001,28.53,27.810822,0.719178,,,-1.21,3.070069,-2.537247107,,,,2010/6/22,不可交易,,,1.2,8,9,2010/6/17,可交易,,,1.06,4,3
2010/6/28,1074.569946,29,28.96054,0.03946,,,0.47,-2.190064,-4.659710638,,,,2010/6/22,不可交易,,,1.2,8,9,2010/6/17,可交易,,,1.06,4,3
2010/6/29,1041.23999,34.13,29.735365,4.394635,CAll,1028.060059,5.13,-33.329956,-6.497067446,1046.23999,,,2010/6/29,可交易,,,1.2,9,9,2010/6/17,可交易,,,1.06,4,3
2010/6/30,1030.709961,34.54,30.317434,4.222566,CAll,1060.27002,0.41,-10.530029,-25.68299756,1035.709961,24.56,,2010/6/29,不可交易,,,1.2,9,9,2010/6/17,可交易,,,1.06,4,3
2010/7/1,1027.369995,32.86,31.68843,1.17157,CAll,1070.25,-1.68,-3.339966,1.988075,1032.369995,37.88,,2010/6/29,不可交易,,,1.2,9,9,2010/6/17,可交易,,,1.06,4,3
2010/7/2,1022.580017,30.12,30.968895,-0.848895,,,-2.74,-4.789978,1.748167153,,,,2010/6/29,不可交易,,,1.2,9,9,2010/6/17,可交易,,,1.06,4,3
2010/7/6,1028.060059,29.65,30.042997,-0.392997,,,-0.47,5.480042,-11.65966383,,,,2010/6/29,可交易,,,1.2,9,9,2010/6/17,可交易,,,1.06,4,3
2010/7/7,1060.27002,26.84,29.62527,-2.78527,PUT,1095.170044,-2.81,32.209961,-11.46261957,1055.27002,,,2010/6/29,可交易,,,1.2,9,9,2010/7/7,可交易,,,1.06,5,3
2010/7/8,1070.25,25.71,27.916151,-2.206151,PUT,1096.47998,-1.13,9.97998,-8.831840708,1065.25,,,2010/6/29,可交易,,,1.2,9,9,2010/7/7,不可交易,,,1.06,5,3
2010/7/9,1077.959961,24.98,27.654856,-2.674856,PUT,1064.880005,-0.73,7.709961,-10.56159041,1072.959961,,8.079956,2010/6/29,可交易,,,1.2,9,9,2010/7/7,不可交易,,,1.06,5,3
2010/7/12,1078.75,24.43,27.106632,-2.676632,PUT,1071.25,-0.55,0.790039,-1.436434545,1073.75,,2.5,2010/6/29,可交易,,,1.2,9,9,2010/7/7,不可交易,,,1.06,5,3
2010/7/13,1095.339966,24.56,26.709986,-2.149986,PUT,1083.47998,0.13,16.589966,127.6151231,1090.339966,,6.859986,2010/6/29,可交易,,,1.2,9,9,2010/7/7,不可交易,,,1.06,5,3
2010/7/14,1095.170044,24.89,25.86409,-0.97409,,,0.33,-0.169922,-0.514915152,,,,2010/6/29,可交易,,,1.2,9,9,2010/7/7,可交易,,,1.06,5,3
2010/7/15,1096.47998,25.14,24.91579,0.22421,,,0.25,1.309936,5.239744,,,,2010/6/29,可交易,,,1.2,9,9,2010/7/7,可交易,,,1.06,5,3
2010/7/16,1064.880005,26.25,25.052443,1.197557,CAll,1102.660034,1.11,-31.599975,-28.46844595,1069.880005,32.78,,2010/7/16,可交易,32.78,0.04,1.2,9,10,2010/7/7,可交易,,,1.06,5,3
2010/7/19,1071.25,25.97,25.420275,0.549725,,,-0.28,6.369995,-22.74998214,,,,2010/7/16,不可交易,,,1.24,9,10,2010/7/7,可交易,,,1.06,5,3
